question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,generation_rejection_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,prompt_tokens,completion_tokens,tokens_per_second,rss_bytes,available_ram_bytes,swap_used_bytes,error,answer_bank_enabled,reranker_enabled
Q070,banglish,CSE 310 Object Oriented Programming II Lab: Visual and Web Programming Lab course-er credit koto?,CSE 310 Object Oriented Programming II Lab: Visual and Web Programming Lab 1.50-credit course.,CSE 310 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""310"", ""cse310""]",True,True,0.4,0.16666666666666666,0.23529411764705882,curricula_BSc-Curriculum-New.pdf,53,CSE 310 Object Oriented Programming II Lab:Visual and Web Programming Lab 1.50 Nil,0.1907933000002231,9.319999981016736e-05,0.0,0.0,0.19358580000016445,0,0,0.0,4403048448,961257472,2696638464,,False,False
Q071,english,How many credits is CSE 311 Microprocessors & Assembly Language?,CSE 311 Microprocessors & Assembly Language is a 3.00-credit course.,CSE 311 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""311"", ""cse311""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,77,"Course Code: CSE 311 Course Title: Microprocessors& Assembly Language Credits: 3.00 Prerequisite: None I/O instruction, memory mapped I/O in protected mode, Protection issues in Intel 80x86 family -privilege levels, Introduction to IBM PC assembly language, , Flow control ins tructions, Logic, shift and rotate instructions, The stack and introduction to procedures, Multiplication and division instructions, Arrays and…",0.20222350000040024,0.00014259999989008065,0.0,0.0,0.2065690999997969,0,0,0.0,4402528256,957865984,2696638464,,False,False
Q071,bangla,CSE 311 Microprocessors & Assembly Language কোর্সটির ক্রেডিট কত?,CSE 311 Microprocessors & Assembly Language 3.00 ক্রেডিটের কোর্স।,CSE 311 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""311"", ""cse311""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,77,"Course Code: CSE 311 Course Title: Microprocessors& Assembly Language Credits: 3.00 Prerequisite: None I/O instruction, memory mapped I/O in protected mode, Protection issues in Intel 80x86 family -privilege levels, Introduction to IBM PC assembly language, , Flow control ins tructions, Logic, shift and rotate instructions, The stack and introduction to procedures, Multiplication and division instructions, Arrays and…",0.18937729999970543,0.0001357000001007691,0.0,0.0,0.1927547999998751,0,0,0.0,4403290112,956190720,2696638464,,False,False
Q071,banglish,CSE 311 Microprocessors & Assembly Language course-er credit koto?,CSE 311 Microprocessors & Assembly Language 3.00-credit course.,CSE 311 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""311"", ""cse311""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,77,"Course Code: CSE 311 Course Title: Microprocessors& Assembly Language Credits: 3.00 Prerequisite: None I/O instruction, memory mapped I/O in protected mode, Protection issues in Intel 80x86 family -privilege levels, Introduction to IBM PC assembly language, , Flow control ins tructions, Logic, shift and rotate instructions, The stack and introduction to procedures, Multiplication and division instructions, Arrays and…",0.26877390000026935,0.00012739999965560855,0.0,0.0,0.2719377000003078,0,0,0.0,4403965952,948768768,2696638464,,False,False
Q072,english,How many credits is CSE 312 Microprocessors & Assembly Lab?,CSE 312 Microprocessors & Assembly Lab is a 1.50-credit course.,CSE 312 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""1.50"", ""312"", ""cse312""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,54,CSE 312 Microprocessors& Assembly Lab 1.50 Nil,0.18651060000001962,0.00021870000000490109,0.0,0.0,0.19012229999998453,0,0,0.0,4402167808,951570432,2696638464,,False,False
Q072,bangla,CSE 312 Microprocessors & Assembly Lab কোর্সটির ক্রেডিট কত?,CSE 312 Microprocessors & Assembly Lab 1.50 ক্রেডিটের কোর্স।,CSE 312 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""1.50"", ""312"", ""cse312""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 312 Course Title: Microprocessors& Assembly Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.19516520000024684,0.000146500000028027,0.0,0.0,0.1988870999998653,0,0,0.0,4403916800,944959488,2686812160,,False,False
Q072,banglish,CSE 312 Microprocessors & Assembly Lab course-er credit koto?,CSE 312 Microprocessors & Assembly Lab 1.50-credit course.,CSE 312 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""1.50"", ""312"", ""cse312""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 312 Course Title: Microprocessors& Assembly Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.185403800000131,0.00012060000017299899,0.0,0.0,0.1893340999999964,0,0,0.0,4403970048,945217536,2686812160,,False,False
Q073,english,How many credits is HSS 301 English II: English for Communications?,HSS 301 English II: English for Communications is a 2.00-credit course.,HSS 301 carries 2.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""2.00"", ""301"", ""hss301""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,75,"Course Code: HSS 301 Course Title: English II : English for Communications Credits: 2.00 Prerequisite: HSS 101 Introduction: Issues of technical writing and effective oral presentation in Computer Science and Engineeri ng; Writing styles of definitions: propositions, theorems and proofs; Preparation of reports : research papers, technical papers etc. Theses and books: abstract, preface, contents, bibliography and ind…",0.15969910000012533,0.0001343000003544148,0.0,0.0,0.16379299999971408,0,0,0.0,4402200576,946626560,2686812160,,False,False
Q073,bangla,HSS 301 English II: English for Communications কোর্সটির ক্রেডিট কত?,HSS 301 English II: English for Communications 2.00 ক্রেডিটের কোর্স।,HSS 301 কোর্সটির ক্রেডিট 2.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""2.00"", ""301"", ""hss301""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,75,"Course Code: HSS 301 Course Title: English II : English for Communications Credits: 2.00 Prerequisite: HSS 101 Introduction: Issues of technical writing and effective oral presentation in Computer Science and Engineeri ng; Writing styles of definitions: propositions, theorems and proofs; Preparation of reports : research papers, technical papers etc. Theses and books: abstract, preface, contents, bibliography and ind…",0.16081880000001547,0.00014550000014423858,0.0,0.0,0.16437210000003688,0,0,0.0,4403941376,946819072,2686812160,,False,False
Q073,banglish,HSS 301 English II: English for Communications course-er credit koto?,HSS 301 English II: English for Communications 2.00-credit course.,HSS 301 course-er credit 2.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""2.00"", ""301"", ""hss301""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,75,"Course Code: HSS 301 Course Title: English II : English for Communications Credits: 2.00 Prerequisite: HSS 101 5. Basic Business Communication (7 th edition), by Rayomond V. Lesikar, John D. Petit, Marie E. Flatley 6. Effective Business Communications, by Murphy, Herta A, Hildebrandt, Herbert W, and Thomas, Jane P. 7. The Business Communication handbook Author: Dwyer J, Prentice - Hall 8. Essentials of Business Commu…",0.15885389999994004,0.00013350000017453567,0.0,0.0,0.1623171999999613,0,0,0.0,4403994624,947916800,2686812160,,False,False
Q074,english,How many credits is CSE 313 Numerical Methods?,CSE 313 Numerical Methods is a 3.00-credit course.,CSE 313 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""313"", ""cse313""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,79,"Course Code: CSE 313 Course Title: Numerical Methods Credits: 3.00 Prerequisite MTH 205, CSE 205 Numerical Methods in Computer Science, Errors and Accuracy: Truncation, rounding off and algorithmic errors, absolute and relative errors, propagation of errors, error estimation. Iterative process: Solution of f(x)=0, e xistence and convergence of a root, convergence of the iterative method, geometrical representation, A…",0.16250280000031125,0.00010470000006534974,0.0,0.0,0.16557860000011715,0,0,0.0,4403539968,948916224,2686812160,,False,False
Q074,bangla,CSE 313 Numerical Methods কোর্সটির ক্রেডিট কত?,CSE 313 Numerical Methods 3.00 ক্রেডিটের কোর্স।,CSE 313 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""313"", ""cse313""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,79,"Course Code: CSE 313 Course Title: Numerical Methods Credits: 3.00 Prerequisite MTH 205, CSE 205 Numerical Methods in Computer Science, Errors and Accuracy: Truncation, rounding off and algorithmic errors, absolute and relative errors, propagation of errors, error estimation. Iterative process: Solution of f(x)=0, e xistence and convergence of a root, convergence of the iterative method, geometrical representation, A…",0.3309696999999687,0.00013059999992037774,0.0,0.0,0.3357549999996081,0,0,0.0,4403720192,946741248,2686812160,,False,False
Q074,banglish,CSE 313 Numerical Methods course-er credit koto?,CSE 313 Numerical Methods 3.00-credit course.,CSE 313 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""313"", ""cse313""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,79,"Course Code: CSE 313 Course Title: Numerical Methods Credits: 3.00 Prerequisite MTH 205, CSE 205 Numerical Methods in Computer Science, Errors and Accuracy: Truncation, rounding off and algorithmic errors, absolute and relative errors, propagation of errors, error estimation. Iterative process: Solution of f(x)=0, e xistence and convergence of a root, convergence of the iterative method, geometrical representation, A…",0.19295299999976123,0.00010759999986476032,0.0,0.0,0.19615979999980482,0,0,0.0,4403372032,954417152,2685243392,,False,False
Q075,english,How many credits is CSE 314 Numerical Methods Lab?,CSE 314 Numerical Methods Lab is a 0.75-credit course.,CSE 314 carries 0.75 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""0.75"", ""314"", ""cse314""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,54,CSE 314 Numerical Methods Lab 0.75 CSE 206,0.18590210000002116,8.860000025379122e-05,0.0,0.0,0.18897930000002816,0,0,0.0,4403666944,950800384,2685112320,,False,False
Q075,bangla,CSE 314 Numerical Methods Lab কোর্সটির ক্রেডিট কত?,CSE 314 Numerical Methods Lab 0.75 ক্রেডিটের কোর্স।,CSE 314 কোর্সটির ক্রেডিট 0.75।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""0.75"", ""314"", ""cse314""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,80,Course Code: CSE 314 Course Title: Numerical Methods Lab Credits: 0.75 Prerequisite: CSE 206 Objectives: Laboratory assignments will be based on Course CSE-313.,0.18550110000023778,0.00010380000003351597,0.0,0.0,0.1884037999998327,0,0,0.0,4403376128,950390784,2685112320,,False,False
Q075,banglish,CSE 314 Numerical Methods Lab course-er credit koto?,CSE 314 Numerical Methods Lab 0.75-credit course.,CSE 314 course-er credit 0.75.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""0.75"", ""314"", ""cse314""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,80,Course Code: CSE 314 Course Title: Numerical Methods Lab Credits: 0.75 Prerequisite: CSE 206 Objectives: Laboratory assignments will be based on Course CSE-313.,0.1869366999999329,0.00011499999982333975,0.0,0.0,0.19052970000029745,0,0,0.0,4404097024,940658688,2685112320,,False,False
Q076,english,How many credits is CSE 315 Peripheral & Interfacing?,CSE 315 Peripheral & Interfacing is a 3.00-credit course.,CSE 315 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""315"", ""cse315""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,54,"CSE 315 Peripheral & Interfacing 3.00 CSE 209, CSE 311",0.18285439999999653,0.00010489999976925901,0.0,0.0,0.18584409999994023,0,0,0.0,4402552832,948338688,2685108224,,False,False
Q076,bangla,CSE 315 Peripheral & Interfacing কোর্সটির ক্রেডিট কত?,CSE 315 Peripheral & Interfacing 3.00 ক্রেডিটের কোর্স।,CSE 315 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""315"", ""cse315""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,81,"Course Code: CSE 315 Course Title: Peripheral & Interfacing Credits: 3.00 Prerequisite: CSE 209, CSE 311 Interfacing Basics : Interfacing components and their characteristics. Storage devices: RAM, ROM, Cache memory, Hard disk drive, CD, DVD, Blue Ray and Flash memory. Controllers: Programmable interrupt controller and DMA controller. Computer Ports: Parallel, Serial, USB and FireWire. Basic I/O : I/O systems & I/O d…",0.17435829999976704,0.00011670000003505265,0.0,0.0,0.17748269999992772,0,0,0.0,4404285440,924839936,2655641600,,False,False
Q076,banglish,CSE 315 Peripheral & Interfacing course-er credit koto?,CSE 315 Peripheral & Interfacing 3.00-credit course.,CSE 315 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""315"", ""cse315""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,54,"CSE 315 Peripheral & Interfacing 3.00 CSE 209, CSE 311",0.1580748000001222,0.00010530000008657225,0.0,0.0,0.16104020000011587,0,0,0.0,4404346880,924975104,2655641600,,False,False
Q077,english,How many credits is CSE 316 Peripheral & Interfacing Lab?,CSE 316 Peripheral & Interfacing Lab is a 1.50-credit course.,CSE 316 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""316"", ""cse316""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,54,"CSE 316 Peripheral &Interfacing Lab 1.50 CSE 210, CSE 312 Third Year Second Semester Course Code Course Title Credits Pre- Requisite",0.160350400000425,9.67000000855478e-05,0.0,0.0,0.16316139999980805,0,0,0.0,4402585600,926167040,2655641600,,False,False
Q077,bangla,CSE 316 Peripheral & Interfacing Lab কোর্সটির ক্রেডিট কত?,CSE 316 Peripheral & Interfacing Lab 1.50 ক্রেডিটের কোর্স।,CSE 316 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""316"", ""cse316""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,81,"Course Code: CSE 316 Course Title: Peripheral &Interfacing Lab Credits: 1.50 Prerequisite: CSE 210, CSE 312 Assigned by Course teacher based on theory, CSE 315.",0.16669790000014473,0.0001077000001714623,0.0,0.0,0.16956329999993613,0,0,0.0,4404359168,929832960,2655641600,,False,False
